,LocalTime,Hum,WindSpeed,WindDir,Temp
17598,2020-05-02 05:00:00,77.0,,,
17599,2020-05-02 05:10:00,77.0,,,
17600,2020-05-02 05:20:00,80.0,,,
17601,2020-05-02 05:30:00,82.0,,,
17602,2020-05-02 05:40:00,83.0,,,
17603,2020-05-02 05:50:00,84.0,,,
17604,2020-05-02 06:00:00,84.0,,,
17605,2020-05-02 06:10:00,84.0,,,
17606,2020-05-02 06:20:00,84.0,,,
17607,2020-05-02 06:30:00,83.0,,,
17608,2020-05-02 06:40:00,83.0,,,
17609,2020-05-02 06:50:00,82.0,,,
17610,2020-05-02 07:00:00,81.0,,,
17611,2020-05-02 07:10:00,80.0,,,
17612,2020-05-02 07:20:00,76.0,,,
17613,2020-05-02 07:30:00,73.0,,,
17614,2020-05-02 07:40:00,70.0,,,
17615,2020-05-02 07:50:00,70.0,,,
17616,2020-05-02 08:00:00,69.0,,,
17617,2020-05-02 08:10:00,69.0,,,
17618,2020-05-02 08:20:00,66.0,,,
17619,2020-05-02 08:30:00,66.0,,,
17620,2020-05-02 08:40:00,65.0,,,
17621,2020-05-02 08:50:00,64.0,,,
17622,2020-05-02 09:00:00,64.0,,,
17623,2020-05-02 09:10:00,63.0,,,
17624,2020-05-02 09:20:00,61.94,,,
17625,2020-05-02 09:30:00,63.0,,,
17626,2020-05-02 09:40:00,63.0,,,
17627,2020-05-02 09:50:00,62.0,,,
17628,2020-05-02 10:00:00,64.0,,,
17629,2020-05-02 10:10:00,64.0,,,
17630,2020-05-02 10:20:00,63.0,,,
17631,2020-05-02 10:30:00,63.0,,,
17632,2020-05-02 10:40:00,64.0,,,
17633,2020-05-02 10:50:00,64.0,,,
17634,2020-05-02 11:00:00,65.0,,,
17635,2020-05-02 11:10:00,66.0,,,
17636,2020-05-02 11:20:00,65.0,,,
17637,2020-05-02 11:30:00,65.0,,,
17638,2020-05-02 11:40:00,67.0,,,
17639,2020-05-02 11:50:00,69.0,,,
17640,2020-05-02 12:00:00,70.0,,,
17641,2020-05-02 12:10:00,69.0,,,
17642,2020-05-02 12:20:00,68.0,,,
17643,2020-05-02 12:30:00,68.0,,,
17644,2020-05-02 12:40:00,67.0,,,
17645,2020-05-02 12:50:00,69.0,,,
17646,2020-05-02 13:00:00,70.0,,,
17647,2020-05-02 13:10:00,70.0,,,
17648,2020-05-02 13:20:00,71.0,,,
17649,2020-05-02 13:30:00,72.0,,,
17650,2020-05-02 13:40:00,72.0,,,
17651,2020-05-02 13:50:00,72.0,,,
17652,2020-05-02 14:00:00,71.0,,,
17653,2020-05-02 14:10:00,71.0,,,
17654,2020-05-02 14:20:00,69.0,,,
17655,2020-05-02 14:30:00,70.0,,,
17656,2020-05-02 14:40:00,72.0,,,
17657,2020-05-02 14:50:00,72.0,,,
17658,2020-05-02 15:00:00,73.0,,,
17659,2020-05-02 15:10:00,73.0,,,
17660,2020-05-02 15:20:00,72.0,,,
17661,2020-05-02 15:30:00,72.0,,,
17662,2020-05-02 15:40:00,73.0,,,
17663,2020-05-02 15:50:00,73.0,,,
17664,2020-05-02 16:00:00,74.0,,,
17665,2020-05-02 16:10:00,74.0,,,
17666,2020-05-02 16:20:00,75.0,,,
17667,2020-05-02 16:30:00,75.0,,,
17668,2020-05-02 16:40:00,76.0,,,
17669,2020-05-02 16:50:00,77.0,,,
17670,2020-05-02 17:00:00,77.0,,,
17671,2020-05-02 17:10:00,77.0,,,
17672,2020-05-02 17:20:00,76.0,,,
17673,2020-05-02 17:30:00,78.0,,,
17674,2020-05-02 17:40:00,79.0,,,
17675,2020-05-02 17:50:00,80.0,,,
17676,2020-05-02 18:00:00,80.0,,,
17677,2020-05-02 18:10:00,80.0,,,
17678,2020-05-02 18:20:00,81.0,,,
17679,2020-05-02 18:30:00,81.0,,,
17680,2020-05-02 18:40:00,82.0,,,
17681,2020-05-02 18:50:00,82.0,,,
17682,2020-05-02 19:00:00,82.0,,,
17683,2020-05-02 19:10:00,82.0,,,
17684,2020-05-02 19:20:00,82.0,,,
17685,2020-05-02 19:30:00,83.0,,,
17686,2020-05-02 19:40:00,83.0,,,
17687,2020-05-02 19:50:00,83.0,,,
17688,2020-05-02 20:00:00,83.0,,,
17689,2020-05-02 20:10:00,83.0,,,
17690,2020-05-02 20:20:00,83.0,,,
17691,2020-05-02 20:30:00,83.0,,,
17692,2020-05-02 20:40:00,83.0,,,
17693,2020-05-02 20:50:00,82.0,,,
17694,2020-05-02 21:00:00,83.0,,,
17695,2020-05-02 21:10:00,83.0,,,
17696,2020-05-02 21:20:00,83.0,,,
17697,2020-05-02 21:30:00,84.0,,,
17698,2020-05-02 21:40:00,84.0,,,
17699,2020-05-02 21:50:00,85.0,,,
17700,2020-05-02 22:00:00,85.0,,,
17701,2020-05-02 22:10:00,85.0,,,
17702,2020-05-02 22:20:00,85.0,,,
17703,2020-05-02 22:30:00,86.0,,,
17704,2020-05-02 22:40:00,86.0,,,
17705,2020-05-02 22:50:00,87.0,,,
17706,2020-05-02 23:00:00,87.0,,,
17707,2020-05-02 23:10:00,87.0,,,
17708,2020-05-02 23:20:00,87.0,,,
17709,2020-05-02 23:30:00,87.0,,,
17710,2020-05-02 23:40:00,87.0,,,
17711,2020-05-02 23:50:00,87.0,,,
17712,2020-05-03 00:00:00,87.0,,,
17713,2020-05-03 00:10:00,87.0,,,
17714,2020-05-03 00:20:00,87.0,,,
17715,2020-05-03 00:30:00,87.0,,,
17716,2020-05-03 00:40:00,87.0,,,
17717,2020-05-03 00:50:00,87.0,,,
17718,2020-05-03 01:00:00,88.0,,,
17719,2020-05-03 01:10:00,88.0,,,
17720,2020-05-03 01:20:00,89.0,,,
17721,2020-05-03 01:30:00,89.0,,,
17722,2020-05-03 01:40:00,89.0,,,
17723,2020-05-03 01:50:00,89.0,,,
17724,2020-05-03 02:00:00,90.0,,,
17725,2020-05-03 02:10:00,89.0,,,
17726,2020-05-03 02:20:00,90.0,,,
17727,2020-05-03 02:30:00,90.0,,,
17728,2020-05-03 02:40:00,90.0,,,
17729,2020-05-03 02:50:00,91.0,,,
17730,2020-05-03 03:00:00,91.0,,,
17731,2020-05-03 03:10:00,91.0,,,
17732,2020-05-03 03:20:00,91.0,,,
17733,2020-05-03 03:30:00,91.0,,,
17734,2020-05-03 03:40:00,91.0,,,
17735,2020-05-03 03:50:00,91.0,,,
17736,2020-05-03 04:00:00,91.0,,,
17737,2020-05-03 04:10:00,91.0,,,
17738,2020-05-03 04:20:00,91.0,,,
17739,2020-05-03 04:30:00,91.0,,,
17740,2020-05-03 04:40:00,91.0,,,
17741,2020-05-03 04:50:00,91.0,,,
17742,2020-05-03 05:00:00,92.0,,,
17743,2020-05-03 05:10:00,91.0,,,
17744,2020-05-03 05:20:00,92.0,,,
17745,2020-05-03 05:30:00,92.0,,,
17746,2020-05-03 05:40:00,91.0,,,
17747,2020-05-03 05:50:00,92.0,,,
17748,2020-05-03 06:00:00,92.0,,,
17749,2020-05-03 06:10:00,92.0,,,
17750,2020-05-03 06:20:00,93.0,,,
17751,2020-05-03 06:30:00,93.0,,,
17752,2020-05-03 06:40:00,92.0,,,
17753,2020-05-03 06:50:00,92.0,,,
17754,2020-05-03 07:00:00,92.0,,,
17755,2020-05-03 07:10:00,92.0,,,
17756,2020-05-03 07:20:00,91.0,,,
17757,2020-05-03 07:30:00,90.0,,,
17758,2020-05-03 07:40:00,89.0,,,
17759,2020-05-03 07:50:00,88.0,,,
17760,2020-05-03 08:00:00,87.0,,,
17761,2020-05-03 08:10:00,86.0,,,
17762,2020-05-03 08:20:00,85.0,,,
17763,2020-05-03 08:30:00,85.0,,,
17764,2020-05-03 08:40:00,84.0,,,
17765,2020-05-03 08:50:00,82.0,,,
17766,2020-05-03 09:00:00,82.0,,,
17767,2020-05-03 09:10:00,80.0,,,
17768,2020-05-03 09:20:00,79.0,,,
17769,2020-05-03 09:30:00,79.0,,,
17770,2020-05-03 09:40:00,80.0,,,
17771,2020-05-03 09:50:00,79.0,,,
17772,2020-05-03 10:00:00,80.0,,,
17773,2020-05-03 10:10:00,79.0,,,
17774,2020-05-03 10:20:00,78.0,,,
17775,2020-05-03 10:30:00,77.0,,,
17776,2020-05-03 10:40:00,77.0,,,
17777,2020-05-03 10:50:00,78.0,,,
17778,2020-05-03 11:00:00,78.0,,,
17779,2020-05-03 11:10:00,77.0,,,
17780,2020-05-03 11:20:00,74.0,,,
17781,2020-05-03 11:30:00,74.0,,,
17782,2020-05-03 11:40:00,72.0,,,
17783,2020-05-03 11:50:00,76.0,,,
17784,2020-05-03 12:00:00,77.0,,,
17785,2020-05-03 12:10:00,76.0,,,
17786,2020-05-03 12:20:00,76.0,,,
17787,2020-05-03 12:30:00,76.0,,,
17788,2020-05-03 12:40:00,68.0,,,
17789,2020-05-03 12:50:00,66.0,,,
17790,2020-05-03 13:00:00,66.0,,,
17791,2020-05-03 13:10:00,66.0,,,
17792,2020-05-03 13:20:00,64.0,,,
17793,2020-05-03 13:30:00,64.0,,,
17794,2020-05-03 13:40:00,63.39,,,
17795,2020-05-03 13:50:00,63.76,,,
17796,2020-05-03 14:00:00,63.5,,,
17797,2020-05-03 14:10:00,63.33,,,
17798,2020-05-03 14:20:00,63.28,,,
17799,2020-05-03 14:30:00,63.29,,,
17800,2020-05-03 14:40:00,63.88,,,
17801,2020-05-03 14:50:00,64.0,,,
17802,2020-05-03 15:00:00,66.0,,,
17803,2020-05-03 15:10:00,67.0,,,
17804,2020-05-03 15:20:00,68.0,,,
17805,2020-05-03 15:30:00,68.0,,,
17806,2020-05-03 15:40:00,68.0,,,
17807,2020-05-03 15:50:00,68.0,,,
17808,2020-05-03 16:00:00,68.0,,,
17809,2020-05-03 16:10:00,68.0,,,
17810,2020-05-03 16:20:00,70.0,,,
17811,2020-05-03 16:30:00,70.0,,,
17812,2020-05-03 16:40:00,71.0,,,
17813,2020-05-03 16:50:00,70.0,,,
17814,2020-05-03 17:00:00,70.0,,,
17815,2020-05-03 17:10:00,72.0,,,
17816,2020-05-03 17:20:00,72.0,,,
17817,2020-05-03 17:30:00,74.0,,,
17818,2020-05-03 17:40:00,75.0,,,
17819,2020-05-03 17:50:00,76.0,,,
17820,2020-05-03 18:00:00,77.0,,,
17821,2020-05-03 18:10:00,76.0,,,
17822,2020-05-03 18:20:00,79.0,,,
17823,2020-05-03 18:30:00,80.0,,,
17824,2020-05-03 18:40:00,82.0,,,
17825,2020-05-03 18:50:00,82.0,,,
17826,2020-05-03 19:00:00,83.0,,,
17827,2020-05-03 19:10:00,83.0,,,
17828,2020-05-03 19:20:00,83.0,,,
17829,2020-05-03 19:30:00,84.0,,,
17830,2020-05-03 19:40:00,84.0,,,
17831,2020-05-03 19:50:00,84.0,,,
17832,2020-05-03 20:00:00,85.0,,,
17833,2020-05-03 20:10:00,85.0,,,
17834,2020-05-03 20:20:00,85.0,,,
17835,2020-05-03 20:30:00,85.0,,,
17836,2020-05-03 20:40:00,85.0,,,
17837,2020-05-03 20:50:00,86.0,,,
17838,2020-05-03 21:00:00,86.0,,,
17839,2020-05-03 21:10:00,86.0,,,
17840,2020-05-03 21:20:00,87.0,,,
17841,2020-05-03 21:30:00,87.0,,,
17842,2020-05-03 21:40:00,87.0,,,
17843,2020-05-03 21:50:00,87.0,,,
17844,2020-05-03 22:00:00,87.0,,,
17845,2020-05-03 22:10:00,87.0,,,
17846,2020-05-03 22:20:00,87.0,,,
17847,2020-05-03 22:30:00,87.0,,,
17848,2020-05-03 22:40:00,86.0,,,
17849,2020-05-03 22:50:00,86.0,,,
17850,2020-05-03 23:00:00,87.0,,,
17851,2020-05-03 23:10:00,87.0,,,
17852,2020-05-03 23:20:00,87.0,,,
17853,2020-05-03 23:30:00,87.0,,,
17854,2020-05-03 23:40:00,88.0,,,
17855,2020-05-03 23:50:00,88.0,,,
17856,2020-05-04 00:00:00,88.0,,,
17857,2020-05-04 00:10:00,88.0,,,
17858,2020-05-04 00:20:00,88.0,,,
